age,correction_end,correction_start,correction_time,cs_background,domain,education,explanation_answers,explanation_end,explanation_start,explanation_time,feedback_answers,gender,plan_corrected,plan_creation,planning_background,planning_end,planning_start,planning_time,problem,user_plan,user_plan_corrected,viz_type,attention1,attention2
22,1607578312,1607578207,105.148104,no,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'My plan is invalid because it assumes that package1 starts in location1  However  if it starts in location3  then my plan to load package1 onto truck2 in location1 will not be able to happen  ', 'q3_insights': 'Yes  he incorrectly conveyed that package1 was in location1 instead of location3  ', 'q5_insights': 'I need to load package1 onto airplane1 in location3  Then  move airplane1 to location1 with package1  Next  unload package1 from airplane1 in location1  Then  I can continue on with my previously written code  ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['package-loc']}",1607578192,1607577936,256.3883915,"{'q1': '5', 'q2': '5', 'q3': '4', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '1', 'q8': '5', 'q9': '1', 'q10': '5', 'q11': '4', 'q12': '5', 'q13': '4', 'attention_check': '1', 'q14': ''}",female,1,TRUE,no,1607577913,1607577803,109.8915744,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
23,1607651761,1607651656,105.0201392,no,FALSE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'I knew only the airplanes could change between city s  and only truck could go between locations   but when i saw the plan the line that went from location 3 was pointed to location 2   so i tought it was that easy and i could ve done that trajectory    and the boxes were all grayed out  ', 'q3_insights': 'probably bad plan image and information as like is hub ', 'q5_insights': 'i need to unload the package in location 1 and load it on truck 2   move truck 2 to location 2 and unload package in location 2  ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': [], 'q8_insights': []}",1607651617,1607651150,466.9774945,"{'q1': '4', 'q2': '4', 'q3': '4', 'q4': '2', 'q5': '4', 'q6': '5', 'q7': '1', 'q8': '5', 'q9': '1', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '1', 'attention_check': '1', 'q14': 'it was a great and fun study it looked like game   i probably had a visual error   i don t know if it was my problem or not   but the lines in the plan are too close to each other and that made me commit an error '}",male,1,TRUE,no,1607651071,1607650745,325.7947235,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
24,1607656312,1607656208,104.2045643,no,FALSE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'I should have gotten the airplane 1 to loc 1 first  then load the truck to loc 2', 'q3_insights': 'No', 'q5_insights': 'Get the package to loc 1 then to loc 2', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['load-truck', 'load-airplane'], 'q8_insights': []}",1607656059,1607655592,467.2769113,"{'q1': '2', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '3', 'q7': '3', 'q8': '5', 'q9': '3', 'q10': '3', 'q11': '4', 'q12': '4', 'q13': '4', 'attention_check': '1', 'q14': ''}",female,0,TRUE,no,1607655562,1607654992,570.4546838,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-airplane', 'package1', 'airplane2', 'location1'], ['move-airplane', 'airplane2', 'location1', 'location2'], ['unload-airplane', 'package1', 'airplane2', 'location2']]",viz,I am attentive,1
21,1607577666,1607577562,103.8779504,yes,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'because the package is in location 1 not 3', 'q3_insights': 'the information that the package is goingo to plane1 and not plane 2', 'q5_insights': 'change plane1 to plane 2', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['load-truck'], 'q8_insights': ['airplane-1', 'airplane-2']}",1607577559,1607577377,181.2704337,"{'q1': '4', 'q2': '5', 'q3': '4', 'q4': '4', 'q5': '4', 'q6': '4', 'q7': '4', 'q8': '5', 'q9': '5', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '5', 'attention_check': '1', 'q14': ''}",male,0,TRUE,yes,1607577373,1607577221,151.7806509,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1']]",viz,I am attentive,1
20,1607640734,1607640632,102.1455443,yes,FALSE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'I ve read the rules twice and I see no restriction on the move airplane to be limited between hubs  Might be missing information or something I ve miss interpreted  to fix the issue with this new information just load the package into a truck and then move and unload the package using the truck ', 'q3_insights': 'Yes  Rob did not inform me that airplanes were limited to only moving between hubs', 'q5_insights': 'To fix the issue with this new information just load the package into a truck after having loaded  moved and unloaded by plane between hubs and then move and unload the package using the truck to the target location ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane'], 'q8_insights': []}",1607640607,1607640128,478.6588042,"{'q1': '5', 'q2': '3', 'q3': '3', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '2', 'q8': '5', 'q9': '2', 'q10': '4', 'q11': '5', 'q12': '5', 'q13': '1', 'attention_check': '1', 'q14': 'Fun study  good work'}",male,1,TRUE,yes,1607640101,1607639887,214.3719215,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
24,1607650395,1607650297,97.99494195,yes,FALSE,college,"{'q1_insights': 'missing_info', 'q2_insights': 'I wondered what a hub was  and there was no explanation about it  Since the precondition to move an airplane is that a location must be a hub  I would assume that by hub  it means airport  and airplanes can only travel between airports and not directly into locations without them', 'q3_insights': 'Yes  Rob forgot to mention  that hub is an airport  and airplanes can only move between airports', 'q5_insights': 'the airplane should travel to the loc 1 instead of loc 2 directly  should unload the airplane in loc 1  load a truck in loc 1  move truck to loc 2 and unload it there', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane'], 'q8_insights': []}",1607650143,1607649681,461.8178811,"{'q1': '4', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '1', 'q8': '5', 'q9': '5', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '5', 'attention_check': '1', 'q14': 'No  it was a rather entertaining test   '}",male,1,TRUE,yes,1607649641,1607649436,205.6191456,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
20,1607577917,1607577820,96.82672286,no,TRUE,other,"{'q1_insights': 'wrong_info', 'q2_insights': 'it was told to me that the package 1 was in loc 1  and i needed to move it to loc 2  apparantly it wasnt in loc 1', 'q3_insights': 'not very well  but from what i can understand it is that package 1 was in loc 3 and needed to go to loc 1 before loading it into the truck', 'q5_insights': 'load airplane 1 with the package1 in loc 3  move airplane 1to loc 1  unload airplane 1  then continue with the plan', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['package-loc']}",1607577798,1607577323,474.7006106,"{'q1': '2', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '3', 'q6': '3', 'q7': '4', 'q8': '2', 'q9': '2', 'q10': '4', 'q11': '5', 'q12': '4', 'q13': '2', 'attention_check': '5', 'q14': ''}",male,1,TRUE,no,1607577266,1607577074,192.5250504,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,5
25,1607641076,1607640979,96.67916298,no,FALSE,college,"{'q1_insights': 'user', 'q2_insights': 'location2 is not a hub so the airplane cant go from location3 to location2', 'q3_insights': 'no not completely  I had forgotten about the precondition and the test showed no errors so i submitted ', 'q5_insights': 'I need to move the airplane from location3 to location1 first and move the package with a truck from there', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': True}, 'q7_insights': ['move-airplane'], 'q8_insights': []}",1607640972,1607640568,404.5500705,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '4', 'q6': '5', 'q7': '1', 'q8': '5', 'q9': '1', 'q10': '4', 'q11': '4', 'q12': '5', 'q13': '5', 'attention_check': '1', 'q14': ''}",female,0,TRUE,no,1607640532,1607640311,220.8040602,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck1', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck1', 'location2']]",text,I am attentive,1
23,1607650251,1607650155,95.99544907,no,FALSE,college,"{'q1_insights': 'no_errors', 'q2_insights': 'i cannot understand why my plan is wrong  i gave it a really good look and i thought it was correct', 'q3_insights': '', 'q5_insights': 'i really cant tell', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': [], 'q8_insights': []}",1607650131,1607649908,222.878062,"{'q1': '2', 'q2': '4', 'q3': '3', 'q4': '4', 'q5': '3', 'q6': '4', 'q7': '2', 'q8': '4', 'q9': '2', 'q10': '5', 'q11': '2', 'q12': '2', 'q13': '2', 'attention_check': '1', 'q14': ''}",male,1,TRUE,yes,1607649867,1607649548,318.6194777,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
29,1607576960,1607576867,92.81891346,no,TRUE,gradschool,"{'q1_insights': 'user', 'q2_insights': 'Wrong initial state', 'q3_insights': 'yes  i needed to check initial location of package 1', 'q5_insights': 'add initial actions before executing transport', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['load-truck'], 'q8_insights': []}",1607576655,1607576505,149.8972404,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '2', 'q8': '5', 'q9': '2', 'q10': '4', 'q11': '5', 'q12': '5', 'q13': '5', 'attention_check': '1', 'q14': ''}",female,1,TRUE,no,1607576498,1607576359,138.3970435,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
25,1607579706,1607579614,92.03723669,no,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'The package 1 should be in location 3  but I put the package 1 in the location 1  This involves a total different transport because I used just trucks and not airplanes  wich are necessary in the correct initial stage ', 'q3_insights': 'No  I do not understand  ', 'q5_insights': 'I should load the package in the airplane placed in location 3  Then  should  I move the airplane from the location 3 to the location 1  Then I unload the package in location 1 and move the package to the location 1 using a truck  ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': ['load-truck'], 'q8_insights': []}",1607579540,1607578228,1311.765451,"{'q1': '4', 'q2': '3', 'q3': '4', 'q4': '4', 'q5': '4', 'q6': '5', 'q7': '2', 'q8': '4', 'q9': '2', 'q10': '3', 'q11': '3', 'q12': '5', 'q13': '5', 'attention_check': '1', 'q14': ''}",male,0,TRUE,no,1607578083,1607577582,501.220695,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
22,1607650996,1607650906,89.9315412,no,FALSE,college,"{'q1_insights': 'user', 'q2_insights': 'I didn t notice that I couldnt move the airplane from loc 3 directly to loc 2 and had to get a truck from location 1 to location 2', 'q3_insights': 'The information that was omitted that the package to move from loc 3 to loc 2 it had to first go through location 1 to be unloaded from the plane into a truck that would then bring it to location 2', 'q5_insights': 'need to change the 3rd command into move airplane airplane1 location3 location1   then need to add an unload command  then a load command into a trcuk  then a move command to location 2 and finally and unload command', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-truck'], 'q8_insights': []}",1607650795,1607650354,441.1306899,"{'q1': '3', 'q2': '3', 'q3': '4', 'q4': '4', 'q5': '4', 'q6': '4', 'q7': '1', 'q8': '4', 'q9': '2', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '3', 'attention_check': '1', 'q14': ''}",male,1,TRUE,no,1607650320,1607650103,216.8044,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
23,1607641605,1607641516,88.85622382,yes,FALSE,college,"{'q1_insights': 'missing_info', 'q2_insights': 'location2 destination of the plane  was not a hub which is a required precondition to move airplane action but this precondition was not given on the domain tutorial', 'q3_insights': 'yes  rob omitted conveyed to inform that to move a plane the source location and the destination location should be a hub', 'q5_insights': 'we should move the plane to location unload the plane to location1 then load a tuck from location1 move the truck to location2 unload the truck on location2', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane'], 'q8_insights': []}",1607641486,1607640938,548.5494251,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '1', 'q8': '5', 'q9': '1', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '5', 'attention_check': '1', 'q14': 'no need for any feature or assistance'}",male,1,TRUE,yes,1607640886,1607640774,111.7407634,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
21,1607640541,1607640453,87.63985515,no,FALSE,other,"{'q1_insights': 'no_errors', 'q2_insights': 'I dont really see how my plan could be wrong here  Explanation says i didnt set a source and destination location but i definitely did', 'q3_insights': 'No ', 'q5_insights': 'I ve still got no idea what the problem is', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': [], 'q8_insights': []}",1607640442,1607640245,197.0779684,"{'q1': '2', 'q2': '3', 'q3': '4', 'q4': '5', 'q5': '2', 'q6': '4', 'q7': '2', 'q8': '1', 'q9': '4', 'q10': '2', 'q11': '1', 'q12': '5', 'q13': '4', 'attention_check': '1', 'q14': ''}",male,0,TRUE,no,1607640228,1607639899,328.5856464,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]",text,I am attentive,1
21,1607495965,1607495878,87.12002373,yes,TRUE,college,"{'q1_insights': 'user', 'q2_insights': 'I thougt the package was in location 1', 'q3_insights': 'No', 'q5_insights': 'Check very carefully the initial state', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': []}",1607495861,1607495732,129.9183826,"{'q1': '2', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '2', 'q8': '3', 'q9': '3', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '5', 'attention_check': '1', 'q14': ''}",male,0,TRUE,yes,1607495713,1607495617,95.99042726,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-truck', 'package1', 'truck2', 'location3'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
23,1607653881,1607653799,82.13048506,yes,FALSE,college,"{'q1_insights': 'user', 'q2_insights': 'Airplane in location 3 should pass first to location 1  unload  load a truck with the package  and then move to location 2 ', 'q3_insights': 'That first the airplane should pass to location 1 ', 'q5_insights': 'Going to the location 1 first  then unload  load the truck  move to location 2 and unload the package ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane', 'unload-airplane'], 'q8_insights': ['loc-3']}",1607653790,1607653450,339.7928157,"{'q1': '3', 'q2': '5', 'q3': '5', 'q4': '4', 'q5': '4', 'q6': '4', 'q7': '2', 'q8': '4', 'q9': '1', 'q10': '5', 'q11': '4', 'q12': '5', 'q13': '4', 'attention_check': '1', 'q14': ''}",male,0,TRUE,no,1607653445,1607653335,110.5603681,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck1', 'location1'], ['move-truck', 'truck1', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck1', 'location2']]",viz,I am attentive,1
22,1607641856,1607641777,79.35113263,yes,FALSE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'What I understand is that airplanes can only travel between hub locations', 'q3_insights': '', 'q5_insights': '', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane', 'unload-airplane'], 'q8_insights': []}",1607641760,1607641022,737.2505951,"{'q1': '5', 'q2': '5', 'q3': '4', 'q4': '5', 'q5': '5', 'q6': '4', 'q7': '2', 'q8': '4', 'q9': '2', 'q10': '4', 'q11': '3', 'q12': '5', 'q13': '4', 'attention_check': '1', 'q14': ''}",male,1,TRUE,no,1607641010,1607640889,120.6721983,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
21,1607578762,1607578684,78.02371597,no,TRUE,other,"{'q1_insights': 'wrong_info', 'q2_insights': 'package1 was apparently in location3 instead of location1', 'q3_insights': 'the initial location of the package1', 'q5_insights': 'load airplane1 with package1  move airplane1 to loc1  unload package1 in loc1', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['package-loc']}",1607578500,1607578113,387.1754043,"{'q1': '3', 'q2': '3', 'q3': '1', 'q4': '1', 'q5': '3', 'q6': '5', 'q7': '1', 'q8': '4', 'q9': '1', 'q10': '4', 'q11': '3', 'q12': '5', 'q13': '3', 'attention_check': '1', 'q14': ''}",male,1,TRUE,no,1607578077,1607577965,111.8498549,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
20,1607640225,1607640147,77.69640684,yes,FALSE,other,"{'q1_insights': 'wrong_info', 'q2_insights': 'location1 and location3 are not airport hubs', 'q3_insights': 'kinda  the info about hub locations', 'q5_insights': 'moving the parcel to the right location before flying the plane', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': [], 'q8_insights': ['loc-3', 'airplane-1', 'airplane-2']}",1607640141,1607639965,176.1646862,"{'q1': '4', 'q2': '5', 'q3': '5', 'q4': '3', 'q5': '4', 'q6': '3', 'q7': '1', 'q8': '4', 'q9': '5', 'q10': '5', 'q11': '4', 'q12': '4', 'q13': '4', 'attention_check': '1', 'q14': ''}",other,1,TRUE,no,1607639959,1607639806,153.231318,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
24,1607651107,1607651030,76.69320679,yes,FALSE,college,"{'q1_insights': 'missing_info', 'q2_insights': 'The hub was required to be both at the source location  before we moved the airplane with the package  and at the destination ', 'q3_insights': 'Yes  Information about the hub  and that it had to be with the package ', 'q5_insights': 'To move hub from location 3 to location 2 ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['load-airplane', 'unload-airplane'], 'q8_insights': ['loc-3']}",1607651018,1607650746,271.6648388,"{'q1': '2', 'q2': '2', 'q3': '3', 'q4': '3', 'q5': '3', 'q6': '4', 'q7': '2', 'q8': '2', 'q9': '4', 'q10': '4', 'q11': '3', 'q12': '3', 'q13': '3', 'attention_check': '1', 'q14': ''}",female,0,TRUE,no,1607650703,1607650472,230.6661053,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]",viz,I am attentive,1
